document_name,page_number,detection_type
F2012060.json,16,Ligne Horizontale (3+ layouts)
F2012061.json,30,Deux Colonnes soft
F2012061.json,31,Deux Colonnes soft
F2012062.json,19,Ligne Horizontale (3+ layouts)
F2012062.json,20,Ligne Horizontale (3+ layouts)
F2012070.json,7,Deux Colonnes soft
F2012070.json,8,Deux Colonnes soft
F2012070.json,9,Deux Colonnes soft
F2012070.json,11,Deux Colonnes soft
F2012070.json,12,Deux Colonnes soft
F2012070.json,13,Deux Colonnes soft
F2012070.json,14,Deux Colonnes soft
F2012070.json,15,Deux Colonnes soft
F2012070.json,16,Deux Colonnes soft
F2012070.json,17,Deux Colonnes soft
F2012070.json,19,Deux Colonnes soft
F2012070.json,20,Deux Colonnes soft
F2012070.json,21,Deux Colonnes soft
F2012070.json,23,Deux Colonnes soft
F2012070.json,24,Deux Colonnes soft
F2012070.json,26,Deux Colonnes soft
F2012070.json,27,Deux Colonnes soft
F2012070.json,28,Deux Colonnes soft
F2012070.json,29,Deux Colonnes soft
F2012070.json,30,Deux Colonnes soft
F2012070.json,32,Deux Colonnes soft
F2012070.json,33,Deux Colonnes soft
F2012070.json,34,Deux Colonnes soft
F2012070.json,35,Deux Colonnes soft
F2012070.json,36,Deux Colonnes soft
F2012070.json,37,Deux Colonnes soft
F2012070.json,38,Deux Colonnes soft
F2012070.json,40,Deux Colonnes soft
F2012070.json,41,Deux Colonnes soft
F2012070.json,42,Deux Colonnes soft
F2012070.json,43,Deux Colonnes soft
F2012070.json,44,Deux Colonnes soft
F2012071.json,8,Deux Colonnes
F2012072.json,27,Deux Colonnes soft
F2013001.json,11,Deux Colonnes
F2013002.json,10,Deux Colonnes
F2013002.json,11,Ligne Horizontale (3+ layouts)
F2013002.json,21,Deux Colonnes soft
F2013005.json,12,Deux Colonnes soft
F2013005.json,17,Deux Colonnes soft
F2013005.json,27,Deux Colonnes soft
F2013005.json,35,Deux Colonnes
F2013005.json,39,Deux Colonnes soft
F2013005.json,40,Deux Colonnes soft
F2013005.json,41,Deux Colonnes soft
F2013006.json,4,Deux Colonnes soft
F2013006.json,18,Deux Colonnes soft
F2013007.json,20,Deux Colonnes soft
F2013009.json,20,Deux Colonnes soft
F2013012.json,13,Deux Colonnes soft
F2013015.json,22,Deux Colonnes soft
F2013015.json,23,Deux Colonnes soft
F2013015.json,25,Deux Colonnes soft
F2013017.json,19,Deux Colonnes
F2013017.json,38,Deux Colonnes soft
F2013017.json,39,Deux Colonnes soft
F2013017.json,40,Deux Colonnes soft
F2013017.json,41,Deux Colonnes soft
F2013017.json,42,Deux Colonnes soft
F2013018.json,22,Deux Colonnes soft
F2013018.json,23,Deux Colonnes soft
F2013018.json,24,Deux Colonnes soft
F2013018.json,30,Deux Colonnes soft
F2013018.json,31,Deux Colonnes soft
F2013018.json,32,Deux Colonnes soft
F2013019.json,24,Deux Colonnes soft
F2013019.json,27,Deux Colonnes soft
F2013019.json,28,Deux Colonnes soft
F2013019.json,29,Deux Colonnes soft
F2013019.json,35,Deux Colonnes soft
F2013019.json,36,Deux Colonnes soft
F2013019.json,37,Deux Colonnes soft
F2013021.json,29,Ligne Horizontale (3+ layouts)
F2013021.json,30,Deux Colonnes
F2013022.json,6,Deux Colonnes
F2013029.json,11,Deux Colonnes soft
F2013029.json,12,Deux Colonnes soft
F2013029.json,17,Deux Colonnes soft
F2013029.json,18,Deux Colonnes soft
F2013029.json,22,Deux Colonnes soft
F2013029.json,25,Deux Colonnes soft
F2013029.json,28,Deux Colonnes soft
F2013029.json,29,Deux Colonnes soft
F2013030.json,25,Deux Colonnes
F2013030.json,26,Deux Colonnes
F2013030.json,30,Ligne Horizontale (3+ layouts)
F2013032.json,20,Deux Colonnes
F2013032.json,24,Deux Colonnes soft
F2013035.json,20,Deux Colonnes soft
F2013035.json,21,Deux Colonnes soft
F2013035.json,22,Deux Colonnes soft
F2013035.json,23,Deux Colonnes soft
F2013036.json,1,Deux Colonnes soft
F2013038.json,7,Deux Colonnes
F2013041.json,17,Deux Colonnes soft
F2013041.json,18,Deux Colonnes
F2013042.json,30,Deux Colonnes soft
F2013045.json,7,Layouts Imbriqués
F2013045.json,22,Deux Colonnes soft
F2013045.json,23,Deux Colonnes soft
F2013045.json,24,Deux Colonnes soft
F2013050.json,13,Deux Colonnes soft
F2013050.json,27,Deux Colonnes soft
F2013051.json,5,Deux Colonnes
F2013052.json,13,Deux Colonnes
F2013056.json,13,Ligne Horizontale (3+ layouts)
F2013056.json,14,Ligne Horizontale (3+ layouts)
F2013057.json,23,Deux Colonnes soft
F2013058.json,27,Deux Colonnes soft
F2013059.json,31,Deux Colonnes soft
F2013059.json,32,Deux Colonnes soft
F2013059.json,33,Deux Colonnes soft
F2013068.json,23,Deux Colonnes soft
F2013068.json,28,Deux Colonnes soft
F2013068.json,29,Deux Colonnes soft
F2013068.json,41,Deux Colonnes soft
F2013068.json,42,Deux Colonnes soft
F2014002.json,7,Deux Colonnes
F2014006.json,31,Ligne Horizontale (3+ layouts)
F2014009.json,28,Deux Colonnes soft
F2014009.json,29,Deux Colonnes soft
F2014010.json,35,Deux Colonnes soft
F2014011.json,20,Deux Colonnes soft
F2014011.json,21,Deux Colonnes soft
F2014011.json,22,Deux Colonnes soft
F2014011.json,25,Deux Colonnes soft
F2014011.json,26,Deux Colonnes soft
F2014013.json,14,Deux Colonnes soft
F2014013.json,15,Deux Colonnes soft
F2014015.json,15,Deux Colonnes soft
F2014015.json,20,Deux Colonnes soft
F2014015.json,21,Deux Colonnes soft
F2014017.json,24,Deux Colonnes soft
F2014017.json,25,Deux Colonnes soft
F2014017.json,26,Deux Colonnes soft
F2014017.json,27,Deux Colonnes soft
F2014017.json,28,Deux Colonnes soft
F2014017.json,29,Deux Colonnes soft
F2014017.json,30,Deux Colonnes soft
F2014017.json,31,Deux Colonnes soft
F2014017.json,32,Deux Colonnes soft
F2014017.json,33,Deux Colonnes soft
F2014017.json,34,Deux Colonnes soft
F2014017.json,35,Deux Colonnes soft
F2014017.json,36,Deux Colonnes soft
F2014029.json,5,Deux Colonnes
F2014029.json,34,Deux Colonnes soft
F2014030.json,18,Ligne Horizontale (3+ layouts)
F2014032.json,11,Deux Colonnes
F2014032.json,16,Deux Colonnes
F2014032.json,17,Deux Colonnes
F2014033.json,16,Deux Colonnes soft
F2014033.json,17,Deux Colonnes soft
F2014035.json,14,Deux Colonnes soft
F2014039.json,22,Deux Colonnes soft
F2014039.json,23,Deux Colonnes soft
F2014040.json,31,Deux Colonnes soft
F2014044.json,19,Deux Colonnes soft
F2014044.json,20,Deux Colonnes soft
F2014044.json,21,Deux Colonnes soft
F2014045.json,22,Deux Colonnes soft
F2014045.json,23,Deux Colonnes soft
F2014045.json,24,Deux Colonnes soft
F2014047.json,5,Deux Colonnes
F2014047.json,28,Deux Colonnes soft
F2014047.json,29,Deux Colonnes soft
F2014047.json,30,Deux Colonnes soft
F2014047.json,31,Deux Colonnes soft
F2014048.json,17,Deux Colonnes soft
F2014048.json,18,Deux Colonnes soft
F2014048.json,19,Deux Colonnes soft
F2014050.json,24,Deux Colonnes soft
F2014050.json,25,Deux Colonnes soft
F2014050.json,26,Deux Colonnes soft
F2014058.json,26,Deux Colonnes
F2014058.json,28,Deux Colonnes
F2014060.json,14,Deux Colonnes soft
F2014060.json,25,Deux Colonnes soft
F2014060.json,26,Deux Colonnes soft
F2014063.json,14,Deux Colonnes soft
F2014063.json,15,Deux Colonnes soft
F2014063.json,16,Deux Colonnes soft
F2014075.json,24,Deux Colonnes soft
F2014075.json,25,Deux Colonnes soft
F2014075.json,26,Deux Colonnes soft
F2014076.json,17,Ligne Horizontale (3+ layouts)
F2014078.json,46,Deux Colonnes soft
F2014078.json,47,Deux Colonnes soft
F2015002.json,37,Deux Colonnes soft
F2015002.json,38,Deux Colonnes soft
F2015005.json,19,Deux Colonnes
F2015014.json,11,Ligne Horizontale (3+ layouts)
F2015015.json,21,Deux Colonnes soft
F2015015.json,22,Deux Colonnes soft
F2015015.json,23,Deux Colonnes soft
F2015015.json,27,Deux Colonnes soft
F2015015.json,28,Deux Colonnes soft
F2015015.json,29,Deux Colonnes soft
F2015015.json,30,Deux Colonnes soft
F2015015.json,31,Deux Colonnes soft
F2015016.json,38,Deux Colonnes
F2015019.json,14,Deux Colonnes soft
F2015019.json,15,Deux Colonnes soft
F2015019.json,16,Deux Colonnes soft
F2015019.json,17,Deux Colonnes soft
F2015019.json,18,Deux Colonnes soft
F2015019.json,19,Deux Colonnes soft
F2015019.json,20,Deux Colonnes soft
F2015019.json,21,Deux Colonnes soft
F2015019.json,22,Deux Colonnes soft
F2015019.json,23,Deux Colonnes soft
F2015019.json,24,Deux Colonnes soft
F2015019.json,25,Deux Colonnes soft
F2015019.json,26,Deux Colonnes soft
F2015019.json,27,Deux Colonnes soft
F2015019.json,28,Deux Colonnes soft
F2015019.json,29,Deux Colonnes soft
F2015019.json,30,Deux Colonnes soft
F2015019.json,31,Deux Colonnes soft
F2015019.json,32,Deux Colonnes soft
F2015019.json,33,Deux Colonnes soft
F2015019.json,34,Deux Colonnes soft
F2015019.json,35,Deux Colonnes soft
F2015019.json,36,Deux Colonnes soft
F2015019.json,37,Deux Colonnes soft
F2015019.json,38,Deux Colonnes soft
F2015019.json,39,Deux Colonnes soft
F2015019.json,40,Deux Colonnes soft
F2015019.json,41,Deux Colonnes soft
F2015019.json,42,Deux Colonnes soft
F2015019.json,43,Deux Colonnes soft
F2015019.json,44,Deux Colonnes soft
F2015019.json,45,Deux Colonnes soft
F2015019.json,46,Deux Colonnes soft
F2015019.json,47,Deux Colonnes soft
F2015019.json,48,Deux Colonnes soft
F2015019.json,49,Deux Colonnes soft
F2015019.json,50,Deux Colonnes soft
F2015019.json,51,Deux Colonnes soft
F2015019.json,52,Deux Colonnes soft
F2015019.json,53,Deux Colonnes soft
F2015019.json,54,Deux Colonnes soft
F2015019.json,55,Deux Colonnes soft
F2015019.json,56,Deux Colonnes soft
F2015019.json,57,Deux Colonnes soft
F2015019.json,58,Deux Colonnes soft
F2015019.json,59,Deux Colonnes soft
F2015019.json,60,Deux Colonnes soft
F2015019.json,61,Deux Colonnes soft
F2015026.json,18,Ligne Horizontale (3+ layouts)
F2015026.json,31,Ligne Horizontale (3+ layouts)
F2015028.json,20,Deux Colonnes soft
F2015028.json,21,Deux Colonnes soft
F2015028.json,37,Deux Colonnes
F2015029.json,16,Deux Colonnes soft
F2015029.json,17,Deux Colonnes soft
F2015029.json,19,Deux Colonnes soft
F2015030.json,23,Deux Colonnes soft
F2015030.json,24,Deux Colonnes soft
F2015032.json,13,Deux Colonnes soft
F2015032.json,14,Deux Colonnes soft
F2015032.json,15,Deux Colonnes
F2015032.json,16,Deux Colonnes
F2015032.json,17,Deux Colonnes soft
F2015032.json,18,Deux Colonnes soft
F2015032.json,19,Deux Colonnes soft
F2015032.json,20,Deux Colonnes soft
F2015032.json,21,Deux Colonnes soft
F2015032.json,22,Deux Colonnes soft
F2015032.json,23,Deux Colonnes soft
F2015032.json,24,Deux Colonnes soft
F2015032.json,25,Deux Colonnes soft
F2015032.json,30,Ligne Horizontale (3+ layouts)
F2015033.json,13,Deux Colonnes soft
F2015033.json,14,Deux Colonnes soft
F2015033.json,15,Deux Colonnes soft
F2015034.json,19,Deux Colonnes soft
F2015034.json,20,Deux Colonnes soft
F2015035.json,12,Deux Colonnes
F2015040.json,23,Deux Colonnes soft
F2015040.json,24,Deux Colonnes soft
F2015041.json,16,Deux Colonnes
F2015044.json,10,Deux Colonnes soft
F2015044.json,12,Deux Colonnes soft
F2015049.json,5,Ligne Horizontale (3+ layouts)
F2015049.json,21,Deux Colonnes soft
F2015049.json,24,Deux Colonnes soft
F2015049.json,25,Deux Colonnes soft
F2015049.json,26,Deux Colonnes soft
F2015049.json,27,Deux Colonnes soft
F2015049.json,28,Deux Colonnes soft
F2015051.json,16,Deux Colonnes soft
F2015051.json,17,Deux Colonnes soft
F2015051.json,18,Deux Colonnes soft
F2015052.json,28,Deux Colonnes soft
F2015053.json,20,Ligne Horizontale (3+ layouts)
F2015059.json,36,Deux Colonnes soft
F2015059.json,37,Deux Colonnes soft
F2015059.json,38,Deux Colonnes soft
F2015059.json,39,Deux Colonnes soft
F2015062.json,14,Deux Colonnes soft
F2015062.json,15,Deux Colonnes soft
F2015062.json,16,Deux Colonnes soft
F2015062.json,17,Deux Colonnes soft
F2015062.json,18,Deux Colonnes soft
F2015062.json,19,Deux Colonnes soft
F2015062.json,20,Deux Colonnes soft
F2015062.json,21,Deux Colonnes soft
F2015062.json,22,Deux Colonnes soft
F2015062.json,23,Deux Colonnes soft
F2015062.json,24,Deux Colonnes soft
F2015062.json,25,Deux Colonnes soft
F2015062.json,26,Deux Colonnes soft
F2015062.json,27,Deux Colonnes soft
F2015066.json,15,Ligne Horizontale (3+ layouts)
F2015066.json,17,Ligne Horizontale (3+ layouts)
F2015066.json,18,Ligne Horizontale (3+ layouts)
F2015066.json,19,Ligne Horizontale (3+ layouts)
F2015066.json,20,Ligne Horizontale (3+ layouts)
F2015066.json,21,Ligne Horizontale (3+ layouts)
F2015067.json,26,Ligne Horizontale (3+ layouts)
F2015067.json,32,Ligne Horizontale (3+ layouts)
F2015069.json,23,Ligne Horizontale (3+ layouts)
F2015072.json,37,Deux Colonnes soft
F2015072.json,38,Deux Colonnes soft
F2016001.json,21,Deux Colonnes soft
F2016001.json,22,Deux Colonnes soft
F2016001.json,23,Deux Colonnes soft
F2016003.json,18,Deux Colonnes soft
F2016003.json,19,Deux Colonnes soft
F2016003.json,20,Deux Colonnes soft
F2016005.json,57,Deux Colonnes
F2016011.json,16,Deux Colonnes
F2016012.json,12,Deux Colonnes
F2016018.json,8,Deux Colonnes
F2016019.json,15,Ligne Horizontale (3+ layouts)
F2016020.json,16,Deux Colonnes soft
F2016020.json,17,Deux Colonnes soft
F2016020.json,18,Deux Colonnes
F2016020.json,19,Deux Colonnes
F2016020.json,20,Deux Colonnes soft
F2016020.json,21,Deux Colonnes soft
F2016020.json,22,Deux Colonnes soft
F2016020.json,23,Deux Colonnes soft
F2016020.json,24,Deux Colonnes soft
F2016020.json,25,Deux Colonnes soft
F2016020.json,26,Deux Colonnes soft
F2016020.json,27,Deux Colonnes soft
F2016020.json,28,Deux Colonnes soft
F2016021.json,29,Deux Colonnes
F2016027.json,8,Deux Colonnes
F2016028.json,35,Deux Colonnes soft
F2016028.json,43,Deux Colonnes soft
F2016030.json,16,Deux Colonnes soft
F2016030.json,17,Deux Colonnes soft
F2016030.json,18,Deux Colonnes soft
F2016030.json,21,Deux Colonnes soft
F2016030.json,22,Deux Colonnes soft
F2016030.json,23,Deux Colonnes soft
F2016031.json,18,Deux Colonnes soft
F2016031.json,19,Deux Colonnes soft
F2016031.json,20,Deux Colonnes soft
F2016038.json,13,Ligne Horizontale (3+ layouts)
F2016038.json,38,Deux Colonnes soft
F2016041.json,8,Deux Colonnes
F2016041.json,23,Deux Colonnes soft
F2016044.json,25,Deux Colonnes soft
F2016044.json,26,Deux Colonnes soft
F2016045.json,17,Ligne Horizontale (3+ layouts)
F2016046.json,27,Deux Colonnes
F2016050.json,59,Deux Colonnes soft
F2016055.json,11,Deux Colonnes soft
F2016055.json,17,Deux Colonnes soft
F2016056.json,27,Deux Colonnes soft
F2016058.json,26,Layouts Imbriqués
F2016058.json,27,Ligne Horizontale (3+ layouts)
F2016061.json,26,Deux Colonnes
F2016073.json,22,Deux Colonnes soft
F2016073.json,23,Deux Colonnes soft
F2016073.json,24,Deux Colonnes soft
F2016075.json,24,Deux Colonnes soft
F2016076.json,17,Deux Colonnes soft
F2016077.json,16,Deux Colonnes soft
F2016077.json,62,Deux Colonnes soft
F2016077.json,63,Deux Colonnes soft
F2017001.json,11,Ligne Horizontale (3+ layouts)
F2017001.json,14,Ligne Horizontale (3+ layouts)
F2017001.json,16,Ligne Horizontale (3+ layouts)
F2017004.json,30,Ligne Horizontale (3+ layouts)
F2017006.json,26,Deux Colonnes soft
F2017007.json,8,Deux Colonnes
F2017008.json,29,Deux Colonnes soft
F2017014.json,36,Ligne Horizontale (3+ layouts)
F2017015.json,13,Deux Colonnes soft
F2017015.json,14,Deux Colonnes soft
F2017015.json,15,Deux Colonnes
F2017015.json,16,Deux Colonnes soft
F2017015.json,17,Deux Colonnes soft
F2017015.json,18,Deux Colonnes soft
F2017015.json,19,Deux Colonnes soft
F2017015.json,20,Deux Colonnes
F2017015.json,21,Deux Colonnes soft
F2017015.json,22,Deux Colonnes soft
F2017015.json,23,Deux Colonnes
F2017015.json,26,Deux Colonnes
F2017019.json,18,Deux Colonnes soft
F2017019.json,19,Deux Colonnes soft
F2017019.json,20,Deux Colonnes soft
F2017023.json,27,Ligne Horizontale (3+ layouts)
F2017028.json,25,Deux Colonnes soft
F2017030.json,24,Deux Colonnes
F2017030.json,27,Deux Colonnes soft
F2017033.json,12,Deux Colonnes
F2017034.json,32,Deux Colonnes soft
F2017034.json,34,Deux Colonnes
F2017034.json,53,Deux Colonnes soft
F2017034.json,56,Deux Colonnes soft
F2017034.json,57,Deux Colonnes soft
F2017035.json,14,Deux Colonnes soft
F2017035.json,15,Deux Colonnes soft
F2017035.json,16,Deux Colonnes soft
F2017037.json,21,Deux Colonnes soft
F2017037.json,22,Deux Colonnes soft
F2017037.json,23,Deux Colonnes soft
F2017038.json,16,Deux Colonnes
F2017038.json,31,Deux Colonnes soft
F2017038.json,32,Deux Colonnes soft
F2017042.json,11,Deux Colonnes
F2017042.json,28,Deux Colonnes soft
F2017042.json,29,Deux Colonnes soft
F2017043.json,20,Ligne Horizontale (3+ layouts)
F2017045.json,17,Deux Colonnes soft
F2017052.json,15,Deux Colonnes soft
F2017060.json,20,Deux Colonnes soft
F2017061.json,11,Deux Colonnes
F2017061.json,13,Deux Colonnes
F2017062.json,9,Deux Colonnes soft
F2017062.json,10,Deux Colonnes soft
F2017062.json,11,Deux Colonnes soft
F2017062.json,12,Deux Colonnes soft
F2017062.json,13,Deux Colonnes soft
F2017062.json,14,Deux Colonnes soft
F2017062.json,15,Deux Colonnes soft
F2017062.json,16,Deux Colonnes soft
F2017062.json,17,Deux Colonnes soft
F2017062.json,18,Deux Colonnes soft
F2017062.json,19,Deux Colonnes soft
F2017062.json,20,Deux Colonnes soft
F2017062.json,22,Ligne Horizontale (3+ layouts)
F2017064.json,20,Deux Colonnes soft
F2017064.json,21,Deux Colonnes soft
F2017064.json,22,Deux Colonnes soft
F2017069.json,18,Deux Colonnes soft
F2017069.json,19,Deux Colonnes soft
F2017069.json,20,Deux Colonnes soft
F2017069.json,21,Deux Colonnes soft
F2017069.json,22,Deux Colonnes soft
F2017070.json,8,Deux Colonnes soft
F2017070.json,9,Deux Colonnes soft
F2017070.json,10,Deux Colonnes
F2017070.json,11,Deux Colonnes soft
F2017070.json,12,Deux Colonnes soft
F2017070.json,13,Deux Colonnes soft
F2017070.json,14,Deux Colonnes soft
F2017070.json,15,Deux Colonnes soft
F2017070.json,16,Deux Colonnes
F2017070.json,17,Deux Colonnes soft
F2017070.json,18,Deux Colonnes soft
F2017070.json,19,Deux Colonnes soft
F2017070.json,20,Deux Colonnes soft
F2017073.json,18,Deux Colonnes soft
F2017076.json,3,Deux Colonnes soft
F2017076.json,15,Deux Colonnes soft
F2017076.json,63,Deux Colonnes soft
F2017076.json,64,Deux Colonnes soft
F2018004.json,12,Deux Colonnes
F2018004.json,13,Deux Colonnes
F2018005.json,19,Deux Colonnes soft
F2018005.json,21,Deux Colonnes soft
F2018005.json,22,Deux Colonnes soft
F2018005.json,23,Deux Colonnes soft
F2018010.json,14,Deux Colonnes soft
F2018010.json,16,Deux Colonnes soft
F2018010.json,17,Deux Colonnes soft
F2018010.json,18,Deux Colonnes soft
F2018010.json,21,Deux Colonnes soft
F2018010.json,22,Deux Colonnes
F2018010.json,23,Deux Colonnes soft
F2018016.json,16,Ligne Horizontale (3+ layouts)
F2018016.json,19,Ligne Horizontale (3+ layouts)
F2018016.json,20,Ligne Horizontale (3+ layouts)
F2018016.json,30,Ligne Horizontale (3+ layouts)
F2018017.json,13,Ligne Horizontale (3+ layouts)
F2018017.json,14,Ligne Horizontale (3+ layouts)
F2018021.json,9,Deux Colonnes soft
F2018021.json,10,Deux Colonnes soft
F2018023.json,7,Deux Colonnes soft
F2018023.json,10,Deux Colonnes soft
F2018023.json,11,Deux Colonnes soft
F2018023.json,12,Deux Colonnes soft
F2018026.json,11,Deux Colonnes soft
F2018028.json,13,Deux Colonnes
F2018028.json,21,Deux Colonnes soft
F2018028.json,22,Deux Colonnes soft
F2018032.json,20,Deux Colonnes soft
F2018032.json,21,Deux Colonnes soft
F2018032.json,22,Deux Colonnes soft
F2018032.json,23,Deux Colonnes soft
F2018035.json,23,Deux Colonnes soft
F2018037.json,15,Ligne Horizontale (3+ layouts)
F2018042.json,10,Deux Colonnes soft
F2018042.json,11,Deux Colonnes soft
F2018042.json,12,Deux Colonnes soft
F2018043.json,8,Deux Colonnes
F2018043.json,14,Deux Colonnes soft
F2018043.json,16,Deux Colonnes soft
F2018043.json,17,Deux Colonnes soft
F2018043.json,18,Deux Colonnes soft
F2018049.json,30,Deux Colonnes soft
F2018049.json,31,Deux Colonnes soft
F2018050.json,15,Deux Colonnes
F2018050.json,17,Deux Colonnes
F2018051.json,13,Ligne Horizontale (3+ layouts)
F2018051.json,14,Deux Colonnes
F2018051.json,15,Deux Colonnes
F2018056.json,34,Ligne Horizontale (3+ layouts)
F2018059.json,23,Deux Colonnes soft
F2018063.json,11,Deux Colonnes soft
F2018063.json,21,Deux Colonnes
F2018064.json,20,Deux Colonnes soft
F2018064.json,22,Deux Colonnes soft
F2018066.json,23,Deux Colonnes soft
F2018067.json,31,Ligne Horizontale (3+ layouts)
F2018068.json,18,Deux Colonnes
F2018069.json,38,Deux Colonnes soft
F2018070.json,14,Ligne Horizontale (3+ layouts)
F2018070.json,15,Ligne Horizontale (3+ layouts)
F2018070.json,16,Ligne Horizontale (3+ layouts)
F2018070.json,17,Ligne Horizontale (3+ layouts)
F2018070.json,22,Ligne Horizontale (3+ layouts)
F2018073.json,16,Deux Colonnes soft
F2018077.json,17,Ligne Horizontale (3+ layouts)
F2018077.json,20,Ligne Horizontale (3+ layouts)
F2018077.json,21,Ligne Horizontale (3+ layouts)
F2018078.json,13,Deux Colonnes soft
F2018078.json,15,Deux Colonnes soft
F2018078.json,16,Deux Colonnes soft
F2018078.json,17,Deux Colonnes soft
